id,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,title_year,actor_2_facebook_likes,movie_facebook_likes,average_degree_centrality,imdb_score_binned,genre,plot
1800,106,87,79,218,608,64267897,67992,1770,0,327,9,40,9,2002,362,0,0.000450248,2,-0.41988632,0.82541347
1801,112,109,13,480,3000,2706659,17770,5977,0,172,9,39,9,2006,796,0,0.001350743,2,-6.1206336,0.39598143
1802,171,146,12000,451,18000,77862546,266310,20454,2,690,9,40,9,2004,992,14000,0.003752064,3,0.93255675,-0.12951982
1803,141,145,80,794,13000,117235247,375240,16094,0,542,9,40,6,1976,1000,0,0.002026114,4,-0.60069585,-0.97134733
1804,434,169,0,903,18000,200069408,240396,29991,0,2367,9,40,7,2006,10000,0,0.003376857,2,2.7439444,1.8552679
1805,51,95,213,92,225,94900000,35172,791,0,128,9,40,9,1983,174,0,0.000825454,2,-1.156487,-0.8944214
1806,401,148,0,175,204,8093318,61935,707,0,242,9,40,9,2014,178,18000,0.001050578,2,0.15936157,2.86593
1807,22,271,33,251,854,10769960,21940,2107,0,256,9,40,6,1993,702,0,0.000825454,3,-1.5239064,-0.42611864
1808,131,92,25,639,1000,217326336,57276,2847,0,146,9,40,6,2007,718,0,0.000900495,2,1.954656,0.19991454
1809,34,129,589,341,690,34522221,15401,2300,7,175,9,40,7,2011,589,10000,0.000975537,2,-1.8597976,0.9041313
1810,642,148,22000,23000,29000,292568851,1468200,81115,0,2803,9,40,7,2010,27000,175000,0.002851568,4,0.30518726,1.4574914
1811,526,113,13000,16000,40000,79711678,199039,80849,7,479,9,40,7,2012,17000,82000,0.004352394,2,-0.6063036,0.18090458
1812,280,94,350,39,326,56437947,85333,486,0,421,9,39,7,2006,48,0,0.001425784,3,0.013258394,-0.7125246
1813,183,98,58,242,14000,25464480,63108,15251,0,330,9,40,7,2009,537,15000,0.001500825,2,-0.15450929,-1.1797475
1814,178,89,687,389,10000,42638165,42183,12183,1,230,9,40,7,2009,787,0,0.001575867,1,-2.511307,-0.76862854
1815,91,110,422,422,33000,19179969,54710,35345,2,177,9,40,9,2006,459,0,0.000750413,2,-6.0161405,1.7100899
1816,92,97,956,99,20000,27338033,19709,20798,3,167,9,40,7,2001,551,0,0.002176197,2,6.5469174,0.039585408
1817,25,125,10,109,866,4068087,2164,1281,1,74,9,6,7,2003,147,0,0.000375206,3,-0.11213157,0.19255145
1818,85,90,21,112,186,671240,23023,619,0,149,9,39,9,2005,119,0,0.000450248,2,1.2958401,1.5237495
1819,116,112,101,218,896,36020063,62584,2019,2,375,9,40,9,2005,561,0,0.001425784,2,1.0990251,2.1084566
1820,145,83,0,31,82,184925485,133348,229,1,204,9,40,0,1937,47,0,0.000300165,3,0.053801864,-0.25435203
1821,195,120,0,221,865,101334374,124941,2321,5,488,9,40,9,1997,851,0,0.002626445,2,-0.74300486,2.1990252
1822,222,117,115,97,3000,28563179,72693,3681,4,199,9,40,9,2007,327,0,0.001876032,2,-0.36354476,-0.6075027
1823,143,90,10,11000,22000,160762022,132415,63165,0,288,9,40,6,2004,17000,0,0.005027765,2,-1.9401948,-1.0000163
1824,118,134,0,92,541,183662,18395,890,6,48,11,13,5,2010,173,0,0.000450248,3,-6.1480937,1.1899801
1825,128,108,11000,922,11000,3203044,25165,14843,2,155,9,40,9,2003,944,827,0.005177848,2,6.5289416,-0.30213562
1826,47,118,150,182,24000,17305211,14066,24547,0,75,9,40,9,1996,210,352,0.002551403,2,2.1037126,0.6810829
1827,238,112,29,874,12000,42919096,64748,15800,1,122,9,40,7,2013,1000,12000,0.002026114,2,2.8190687,0.23157458
1828,298,125,487,201,430,26616999,92461,1300,3,347,9,40,7,2013,329,43000,0.000825454,2,-0.03415952,0.14392522
1829,125,108,0,690,1000,118500000,340085,3660,0,327,9,40,6,1989,869,12000,0.001800991,3,1.1693548,-0.42888135
1830,415,98,11000,218,594,33404871,150082,1353,1,384,9,40,7,2013,268,36000,0.002776527,3,-1.8450114,-1.2007321
1831,191,101,293,1000,11000,242589580,296904,21276,1,604,9,40,7,2003,7000,0,0.004502476,2,-6.143046,-0.5063835
1832,76,121,16000,826,16000,50007168,39529,19139,0,142,9,40,9,1997,1000,1000,0.004952724,2,0.92926216,-0.041395865
1833,181,120,0,102,105,25000000,175196,527,2,350,9,40,5,1959,103,10000,0.000300165,4,1.2720118,0.24645816
1834,61,97,750,231,1000,18318000,24868,2521,0,216,9,3,1,1998,971,964,0.001800991,2,-0.4124485,2.2992444
1835,282,92,34,322,383,34334256,35131,1945,0,255,9,40,9,2013,333,16000,0.000525289,1,1.6133255,1.3607408
1836,109,110,107,549,664,37766350,19440,3376,5,56,9,40,7,2008,551,0,0.000675371,3,-1.8317778,2.0838153
1837,167,109,22,355,14000,13248477,60555,15790,1,174,9,40,9,2009,716,0,0.001876032,2,2.7697668,-0.4966568
1838,190,96,163,448,723,63270259,111087,3492,0,319,9,40,9,2007,651,0,0.001050578,2,-0.81262666,1.2069066
1839,183,105,0,308,845,1304837,21481,2355,2,175,9,40,9,2006,552,559,0.002476362,2,3.9549453,-0.5729244
1840,146,135,0,715,3000,29077547,41685,5917,1,754,9,40,7,2005,1000,3000,0.002776527,2,0.22421391,1.1583477
1841,97,97,745,745,12000,11614236,9294,15209,2,140,9,40,7,1999,821,251,0.002401321,2,-5.966724,1.2361056
1842,350,103,65,405,17000,28751715,202967,19168,0,378,9,40,9,2013,927,36000,0.002026114,2,-0.22344163,0.9090344
1843,7,120,0,40,178,1098224,397,359,1,30,9,40,7,2003,69,32,0.000300165,1,0.034099862,-0.3188476
1844,85,106,48,39,18000,40219708,22649,18630,3,131,9,40,7,2001,558,0,0.002776527,2,-0.60522836,1.0997627
1845,92,110,278,181,3000,263365,6147,3785,2,36,9,40,7,2010,602,0,0.001425784,2,0.4756715,1.6546255
1846,118,91,39,562,1000,55747724,18042,3104,1,73,9,40,6,2013,591,0,0.001350743,2,-1.9483892,1.322933
1847,148,100,265,265,989,84518155,35965,2654,0,144,9,40,9,2014,830,11000,0.001425784,1,-6.0044165,1.1370157
1848,12,119,13,25,957,798341,983,1107,0,63,9,40,7,2001,81,100,0.000525289,3,-1.1788663,-1.3761766
1849,79,107,34,472,11000,7564000,54650,13821,1,223,9,40,7,1995,922,12000,0.003151733,2,1.1119003,0.008797237
1850,223,120,365,723,887,76600000,105448,3876,0,321,9,40,6,1982,770,11000,0.000825454,3,-1.938685,0.34697726
1851,41,102,136,48,89,2956000,3258,282,0,54,9,40,0,1948,78,359,0.000300165,3,-0.48683333,0.22844578
1852,142,103,15,172,723,6061759,49077,1615,0,475,9,40,7,2005,552,0,0.000750413,2,1.2943697,0.13615154
1853,111,112,63,422,2000,26345,16445,4810,4,99,9,39,9,2012,1000,0,0.001125619,2,1.1587459,-0.62825704
1854,122,87,29,252,427,27972410,114692,1461,1,285,9,39,6,2003,304,2000,0.000975537,2,-0.36101252,-0.2571347
1855,16,120,6,382,22000,42880,2919,23769,3,50,9,39,6,2004,670,181,0.003451899,2,-1.7444174,-0.092712075
1856,150,111,122,25,918,2203641,42792,1252,0,162,9,36,9,2008,278,0,0.001425784,2,2.093545,2.0024874
1857,90,102,4,112,14000,5932060,29285,14625,0,174,9,39,7,2007,394,0,0.001575867,2,0.8672727,-1.7911837
1858,78,105,25,51,461,2126511,21912,615,0,45,4,15,7,2015,79,12000,0.000300165,3,1.1116412,0.54067177
1859,8,88,53,176,563,721,783,1284,2,12,9,14,9,2006,288,42,0.00060033,1,0.3904161,1.9009355
1860,105,87,44,704,785,515005,31429,2538,1,219,9,39,0,1964,725,0,0.000525289,3,1.4152116,1.8897291
1861,25,98,71,658,22000,295468,709,24382,1,34,9,40,9,2001,1000,139,0.001650908,2,6.4999065,-0.25184998
1862,174,134,6000,745,893,2298191,221552,2710,0,570,18,24,7,1997,851,11000,0.002101156,4,0.7056631,-2.1388113
1863,72,88,20,0,58,592014,5709,78,3,114,9,40,10,2003,20,754,0.000525289,3,0.12924041,0.10971032
1864,75,219,973,400,1000,43984230,70274,2451,0,133,9,8,7,1987,643,0,0.001275702,3,-0.088343866,-0.39090696
1865,40,90,44,93,615,4000000,6046,872,0,46,9,40,9,1987,96,583,0.00060033,1,0.29146534,0.79421645
1866,357,119,394,162,12000,61937495,89442,13071,0,432,9,40,9,2010,490,0,0.002326279,2,1.8524898,0.08256156
1867,370,106,4000,591,19000,362645141,106072,32921,0,398,9,39,6,2016,13000,65000,0.0047276,3,0.22437134,-0.5716472
1868,93,99,26,650,720,25584685,15877,3327,5,102,9,40,6,2007,669,590,0.001050578,2,1.1817168,-0.72661376
1869,313,105,0,288,539,50549107,99035,1411,3,289,9,40,7,2014,394,17000,0.00120066,2,2.8433847,0.48785523
1870,63,95,31,450,944,2954405,1977,2928,0,64,9,40,9,2000,886,133,0.001350743,2,0.42489234,0.41660407
1871,143,92,892,492,783,1550000,30628,2930,2,471,9,40,9,2005,595,937,0.001425784,0,0.59990644,-1.0273652
1872,70,108,6,43,54,2047570,6790,194,3,80,9,40,9,1999,44,491,0.000300165,3,0.463516,2.046385
1873,79,107,0,91,603,578527,20008,988,3,112,9,40,9,2008,175,883,0.000375206,2,0.7295052,1.3522828
1874,145,139,55,266,382,102300000,107408,2045,2,259,9,40,0,1964,279,0,0.000300165,3,-2.1795604,2.2641544
1875,137,101,48,531,775,30307804,43991,3001,2,695,9,40,9,2002,541,0,0.000675371,2,2.4743028,0.19027181
1876,124,131,911,232,5000,85433,69676,5954,2,131,9,23,9,2013,234,31000,0.00060033,3,-1.3810471,0.26915637
1877,199,95,116,481,45000,205399422,181225,47203,1,784,9,40,7,1999,645,0,0.00120066,2,-1.2659615,-1.0354964
1878,42,89,13,329,571,60008303,9285,2241,1,91,9,40,6,2000,442,0,0.000675371,1,0.05775751,0.8641672
1879,308,135,0,310,873,43982842,125114,2369,1,593,9,40,7,2009,559,16000,0.00120066,2,-0.121964574,1.5854591
1880,89,200,767,382,597,111722000,55816,1966,2,255,9,40,7,1965,396,7000,0.000825454,3,1.4974581,-0.3695799
1881,369,100,128,78,596,56114221,110486,1261,3,695,9,40,7,2015,360,41000,0.000975537,1,2.7564287,-1.3630353
1882,394,93,0,947,17000,18934858,72646,31187,5,397,9,21,9,2011,13000,0,0.003677022,2,0.24292865,0.62244445
1883,198,107,70,330,770,71148699,68935,1614,0,125,9,40,6,2008,419,0,0.001350743,2,1.6575254,-1.231229
1884,16,104,28,582,962,12514138,2801,3871,0,28,9,40,9,1997,826,1000,0.001275702,3,-1.7433468,2.2800126
1885,79,82,216,885,1000,131617,9971,5761,1,119,9,40,9,2005,922,661,0.000975537,2,1.0653846,1.536878
1886,25,109,6,271,1000,69800000,18140,2419,1,60,9,40,9,1980,745,855,0.001125619,2,2.2876923,-1.3649654
1887,123,109,29,91,779,10965209,25558,1297,2,221,9,40,7,2001,240,0,0.000975537,2,0.9475418,-1.2930733
1888,224,108,98,723,16000,163947053,227824,18656,1,273,9,40,7,2009,896,10000,0.002326279,2,1.2958401,1.1096483
1889,242,87,49,59,309,19100000,39690,707,0,394,9,40,9,1981,121,0,0.000900495,2,2.7403944,0.7885641
1890,95,106,12,595,962,17951431,25462,4239,1,200,9,40,7,2001,844,804,0.000750413,2,2.0525637,0.692624
1891,137,97,350,250,460,8111360,34848,1334,1,203,9,39,9,2002,372,0,0.001650908,3,-0.3512488,0.89008415
1892,152,87,165,383,1000,47860214,34711,2452,0,468,9,40,7,2006,431,0,0.001500825,1,1.6314536,-1.3487654
1893,112,111,64,380,778,11905519,30210,2205,0,214,29,38,9,2005,635,0,0.000300165,3,0.94368356,0.06627685
1894,160,123,130,426,826,59699513,20827,2259,0,136,9,40,6,2010,638,0,0.001575867,3,-0.9746428,0.5776057
1895,221,146,127,722,962,95328937,59581,4555,4,293,9,40,9,2010,740,0,0.000525289,1,1.2958401,-1.3942254
1896,42,89,12,373,1000,22359293,16222,2056,0,39,9,39,6,1997,409,0,0.002101156,2,1.2909458,-0.38355994
1897,223,91,157,224,490,7455447,29967,1136,2,126,9,40,9,2010,259,0,0.000525289,2,1.2958401,1.5815752
1898,103,89,0,470,87000,20916309,5332,88422,4,37,9,40,6,2009,570,431,0.001876032,1,1.7691357,0.5863139
1899,68,115,13,111,757,17174870,15817,1201,2,210,9,40,7,2000,220,0,0.00060033,2,-1.1436265,-2.3983207
1900,148,109,415,228,673,49185998,74476,1775,2,184,9,40,7,2009,489,15000,0.000975537,3,-1.8938395,0.30228567
1901,257,136,0,3000,19000,35799026,263336,34838,1,899,9,40,7,2005,12000,0,0.005027765,2,-0.057596818,-0.029413467
1902,174,165,0,780,10000,58183966,79186,14196,1,386,9,40,9,2001,851,0,0.002701486,2,0.34547225,-1.132491
1903,46,126,407,39,638,1997807,5158,823,0,140,9,40,9,1999,107,196,0.000675371,3,-0.40840617,0.6014216
1904,122,107,58,47,141,36874745,12276,389,2,117,9,40,7,2016,76,21000,0.000900495,2,-0.22711033,-2.9003747
1905,155,111,473,82,26000,106126012,285623,35084,6,497,9,40,7,2003,9000,0,0.00412727,2,-1.0696669,1.0388201
1906,279,121,295,329,12000,79948113,186879,13421,0,791,9,40,7,2009,748,0,0.00292661,2,1.9128964,0.6771811
1907,79,129,0,359,844,54000000,26310,2330,0,154,9,40,9,1982,617,0,0.000975537,3,-1.8509929,0.68680775
1908,43,93,12,636,18000,38037513,49680,20188,2,117,9,40,6,1991,769,0,0.002626445,2,0.6022536,1.3338094
1909,132,88,25,433,921,21379315,17590,2652,0,112,9,40,6,2011,562,0,0.000525289,2,1.5458573,0.16443412
1910,314,114,101,23,129,71975611,209396,214,0,580,9,40,7,2007,25,11000,0.000750413,2,-1.9218017,0.19643775
1911,199,122,0,939,18000,11538204,23696,21163,0,135,9,40,7,2010,1000,0,0.002776527,2,0.87991035,-0.57572806
1912,73,105,34,642,1000,20422207,15052,4369,1,116,9,40,7,2004,681,484,0.001050578,2,1.2851164,2.0321155
1913,173,126,0,10000,14000,63540020,343274,39319,2,742,9,13,7,1997,13000,18000,0.00412727,3,2.7538676,0.69940597
1914,60,105,0,506,975,10014234,8560,3580,1,69,9,13,9,2000,909,177,0.001650908,1,-1.7730372,-0.7439217
1915,69,114,22,413,572,2353728,4293,1776,5,53,11,13,7,2003,548,235,0.00060033,2,-2.0352025,-0.39165276
1916,259,106,50,741,17000,3571735,39260,21711,2,129,9,40,9,2010,908,0,0.001500825,2,0.98848367,-0.047677375
1917,191,132,357,212,14000,141204016,142569,14790,0,737,9,40,7,2002,223,10000,0.002176197,2,1.9481378,-0.28271052
1918,233,122,301,457,1000,75072454,96569,2759,0,522,9,40,7,2005,539,0,0.002101156,2,0.034713354,-0.41653985
1919,323,104,508,558,10000,256386216,530870,13076,0,1413,9,40,7,2007,1000,11000,0.002026114,3,-0.8409812,-0.8104736
1920,132,116,41,541,11000,30013346,31293,14028,2,254,9,40,7,2003,982,648,0.003076692,2,1.9006851,0.17299776
1921,168,121,274,157,273,30212620,35066,993,4,196,9,40,7,2010,216,0,0.00060033,2,1.3050209,0.82131803
1922,47,92,14,488,789,50024083,35918,2318,1,126,9,40,9,1995,520,1000,0.000450248,2,0.22476983,0.30977595
1923,118,125,82,244,16000,21000000,73950,17611,3,258,9,39,6,1974,387,2000,0.001350743,2,1.974811,1.660644
1924,42,110,272,551,801,14100000,14995,2943,6,87,9,40,9,1982,796,0,0.002176197,3,-6.1240916,1.3520101
1925,121,99,35,433,3000,35057332,45394,4863,0,72,9,40,7,2012,594,19000,0.000450248,2,-1.1407304,-1.6694571
1926,41,113,0,607,2000,55184721,9811,6510,8,100,9,40,7,2007,721,1000,0.001275702,2,-6.13812,0.47024158
1927,136,126,37,883,12000,17804273,20449,25660,0,370,9,40,9,2000,10000,1000,0.003451899,2,1.0449752,2.5128767
1928,61,99,78,325,11000,106593296,72324,12619,1,134,9,40,6,1989,509,3000,0.003001651,3,1.8860357,0.93980455
1929,122,105,0,223,716,99462,11347,1843,1,28,9,13,6,2013,648,5000,0.001575867,3,-0.5105001,0.20646493
1930,37,99,18,233,939,7059537,8279,2321,0,101,9,40,7,2006,407,837,0.000825454,0,-6.004192,2.0738294
1931,202,123,125,835,10000,69951824,232710,14727,1,599,9,40,7,2008,3000,26000,0.00292661,3,-1.7395782,0.32815197
1932,154,98,189,1000,49000,113733726,67223,53587,7,126,9,40,6,2014,3000,11000,0.003001651,2,1.3297027,-1.6676431
1933,163,121,17000,245,12000,16640210,53028,13040,0,382,9,40,9,1999,368,0,0.003977187,2,1.0691977,0.18917593
1934,145,95,80,1000,3000,101736215,315549,8134,6,789,9,40,9,1999,1000,0,0.002026114,2,-6.0029645,1.4995449
1935,136,115,58,401,33000,31874869,43574,34606,0,302,9,40,9,2002,455,0,0.001500825,2,0.19297396,0.1376765
1936,166,129,468,183,919,37567440,113068,2024,0,337,9,40,9,1982,691,0,0.001050578,2,1.2696197,-0.7254515
1937,106,83,8,612,3000,46729374,116625,6454,2,469,9,40,7,2000,934,0,0.001575867,2,-1.4368023,0.6383122
1938,148,118,14000,237,11000,179870271,329969,11898,2,524,9,40,6,1984,429,0,0.0047276,3,-0.23493855,0.7822677
1939,185,105,189,1000,49000,177243721,130272,54039,2,209,9,40,6,2009,3000,2000,0.003001651,2,1.3408661,-0.8343584
1940,239,96,545,974,14000,42345531,104831,17913,0,423,9,14,9,2012,1000,32000,0.002401321,2,-2.2490296,-3.194102
1941,123,88,480,497,8000,74608545,185258,10325,4,404,9,40,9,2003,909,0,0.002851568,3,-5.994286,0.0012527895
1942,813,164,22000,23000,27000,448130642,1144337,106759,0,2701,9,40,7,2012,23000,164000,0.003301816,4,0.21043937,0.4083305
1943,91,176,58,60,711,88246220,144337,1004,0,309,9,40,7,1995,60,0,0.001125619,2,0.31104785,-2.0477598
1944,139,105,99,433,3000,77264926,21176,5740,5,107,9,40,6,2012,448,0,0.001275702,2,0.19871959,-0.565625
1945,132,106,13000,733,20000,37754208,172217,22590,3,405,9,40,7,1996,770,0,0.003226775,2,0.6287684,-0.7308009
1946,392,156,0,4000,24000,336530303,383056,46055,0,1902,9,40,7,2007,11000,0,0.003977187,2,0.06922606,1.4935111
1947,66,93,13,173,15000,652526,20201,15638,3,187,9,14,6,2006,460,823,0.001050578,2,0.5825076,-0.29280117
1948,204,144,0,681,769,52822418,47764,3580,0,219,9,40,9,2016,726,44000,0.001876032,3,0.4175829,2.0819168
1949,71,115,187,887,14000,403932,5254,17104,4,92,9,39,9,2000,900,141,0.002176197,2,-0.50463897,-1.1595162
1950,284,142,0,4000,20000,310675583,464310,42990,3,3516,9,40,6,2002,16000,0,0.002401321,2,0.43484348,0.39378226
1951,106,106,208,855,3000,11146409,26551,6558,0,273,9,40,9,1998,1000,0,0.002251238,2,0.74536216,0.2307774
1952,217,105,260,1000,20000,28501651,88037,39473,0,201,9,40,9,2009,15000,10000,0.003001651,3,1.0374715,0.51960725
1953,192,142,776,1000,13000,113330342,207613,19454,1,1144,9,40,9,2000,2000,4000,0.002176197,3,1.1629374,1.0978783
1954,287,115,549,911,3000,54557348,361169,5732,0,1624,9,14,9,2004,912,18000,0.001725949,3,-0.34485364,-0.7826294
1955,70,98,20,968,2000,54967359,52805,7039,0,209,9,40,9,1997,2000,0,0.001125619,2,0.77537626,0.70492864
1956,59,88,6,68,302,2073984,4743,663,1,135,9,13,9,2002,270,219,0.000675371,3,-1.7332135,1.3988731
1957,201,106,0,381,742,25244700,91017,2270,1,284,9,39,9,1981,602,0,0.001951073,3,0.24235643,-0.59404975
1958,57,91,6,459,904,27052167,24834,3353,5,168,9,40,9,1998,471,934,0.000525289,2,1.9316925,0.2307676
1959,29,81,25,654,931,6982680,6965,3848,0,69,9,40,7,2000,744,262,0.001050578,2,-1.7724005,0.2258888
1960,119,98,56,533,3000,56044241,122187,6742,1,339,9,40,7,2004,2000,0,0.00292661,2,-0.0023448602,-0.46285567
1961,60,122,380,2000,18000,26830000,101888,32930,3,365,9,40,9,1989,11000,0,0.005252889,3,-1.535592,-0.011138277
1962,30,119,5,12,29,4958,9689,86,2,23,9,34,9,2008,18,1000,0.000300165,3,1.1670387,-1.0866508
1963,91,78,56,184,376,2882062,5178,1144,2,101,9,40,7,2000,346,132,0.000750413,2,1.2955232,-1.8130288
1964,54,120,36,633,886,52929168,82743,3280,1,201,9,40,9,1992,655,7000,0.001425784,3,-1.7729462,-1.1131291
1965,129,99,53,491,4000,2207975,28855,8297,0,190,9,40,7,2003,3000,0,0.001951073,3,2.3628397,-0.3352736
1966,297,108,0,458,1000,43771291,79916,3215,1,279,9,40,9,2015,562,15000,0.000525289,3,-1.6099665,-0.94197243
1967,121,105,163,338,1000,132541238,30058,2505,2,236,9,40,7,2003,409,800,0.001500825,2,-6.0161405,1.9950576
1968,47,99,8,78,798,104257,19194,1430,2,160,9,39,9,1999,472,0,0.000450248,3,-0.16032003,0.25856343
1969,60,102,4,882,17000,317040,6723,30978,1,36,9,40,7,2008,13000,1000,0.001725949,2,-1.7137613,-0.36177552
1970,85,104,52,484,711,17757087,13065,3162,1,253,9,40,9,1999,490,897,0.000525289,1,1.4396161,-0.9437348
1971,181,96,47,3000,14000,82234139,110390,28071,3,522,9,40,6,2007,11000,6000,0.002101156,3,0.23042202,-0.11144235
1972,265,101,38,318,496,50213619,139184,1272,8,243,9,40,9,2010,390,12000,0.000750413,2,-1.2363493,1.7583605
1973,478,121,777,219,455,46875468,196217,1467,2,461,9,40,9,2015,221,59000,0.00060033,3,-0.32902586,1.2477618
1974,84,117,179,239,1000,52700832,107923,1862,4,197,9,39,9,1994,398,0,0.001725949,3,1.2943454,0.9189513
1975,250,111,0,287,6000,1294640,69569,6748,0,436,9,40,9,2007,294,0,0.002026114,2,0.85138124,0.56002694
1976,172,92,0,451,17000,31397498,44130,18765,1,156,9,40,7,2008,527,0,0.001425784,2,-0.7940016,-0.6518541
1977,313,136,0,99,18000,171383253,1217752,18563,3,3646,9,40,9,1999,145,25000,0.002701486,4,0.24387881,-0.9587719
1978,130,117,43,244,742,43100000,75280,2127,0,267,9,39,0,1967,462,0,0.000900495,2,1.9628128,-1.0897653
1979,157,120,132,1000,33000,115648585,160776,54877,1,402,9,40,6,2000,18000,0,0.003151733,3,0.29655826,2.1898456
1980,295,157,179,10000,21000,289994397,385670,53413,1,1896,9,39,7,2005,11000,0,0.002176197,3,-0.09716647,-0.665241
1981,75,98,39,428,593,22734486,11815,2713,1,117,9,40,7,2003,517,320,0.001050578,2,-6.0138555,0.09027638
1982,100,95,4,655,939,7563670,21268,3651,0,53,9,40,7,2008,702,518,0.001125619,2,0.018622266,-1.3316602
1983,351,107,190,520,2000,52000688,171418,4243,0,619,9,40,9,2010,1000,17000,0.000900495,2,0.32838005,0.120735824
1984,74,108,3,436,710,49526,16299,2119,1,129,9,40,9,2005,697,1000,0.000900495,2,-6.1254945,2.0044827
1985,257,98,16,12000,16000,187165546,150618,43286,3,195,9,40,6,2013,15000,28000,0.002476362,3,-0.0056585292,1.6068382
1986,219,94,11,459,1000,198332128,114553,2579,2,187,9,40,6,2009,973,0,0.001650908,2,1.5379151,-0.634621
1987,33,109,300,200,729,4109095,8239,1292,0,92,9,40,9,1996,257,0,0.000975537,2,0.27904025,1.442564
1988,173,95,83,206,991,17529157,49888,2173,0,220,9,13,9,2012,494,25000,0.001125619,1,-0.72752243,2.0312164
1989,195,98,72,566,1000,60057639,107815,3151,2,485,9,40,9,2003,624,10000,0.001425784,3,1.9023356,-0.21648467
1990,308,91,22,1000,7000,336029560,142403,13616,0,275,9,40,6,2015,4000,70000,0.001650908,2,1.2931613,0.3148936
1991,516,115,0,12000,26000,181015141,536314,60059,1,738,9,40,7,2011,20000,63000,0.00292661,2,-0.26881266,0.77955264
1992,119,93,19,619,15000,3749061,28629,30134,3,113,9,40,7,2012,13000,0,0.003151733,1,0.2658206,0.17154154
1993,118,98,295,380,720,50693162,136580,2630,0,545,9,40,9,1994,581,15000,0.001350743,3,-0.75945055,2.8812213
1994,61,100,0,0,5,1227508,15103,5,0,80,9,40,9,1991,0,2000,0.003376857,3,-6.1305265,1.222805
1995,217,98,0,374,925,9430988,45992,1997,2,115,9,40,9,2009,472,7000,0.001800991,3,1.3126628,-0.7550294
1996,25,101,0,83,240,10696,10771,490,8,65,9,40,9,2003,83,413,0.000300165,2,-0.8223833,0.41882926
1997,142,87,85,118,311,33244684,62038,760,0,281,9,40,9,1988,189,0,0.000450248,2,-1.9371353,-0.06358456
1998,45,103,0,801,21000,17518220,9105,25263,1,76,9,40,7,1995,1000,0,0.00292661,2,1.3219353,-2.2443078
1999,205,135,2000,535,1000,170708996,610568,2827,0,1171,9,40,7,2001,592,29000,0.002626445,4,0.03234488,0.94805026
2000,177,135,456,241,422,38372662,193455,1083,2,1058,9,13,6,2005,286,17000,0.001050578,3,-1.7444737,-0.50673735
2001,154,89,310,587,22000,5739376,58260,24419,0,286,9,40,9,2003,833,0,0.001500825,3,-6.1265154,1.0882916
2002,203,82,385,22,48,126387,14985,123,0,253,17,23,11,1981,22,2000,0.000300165,2,0.89648855,0.0958619
2003,152,90,0,826,4000,4859475,116910,7103,0,520,9,40,9,1999,899,0,0.002176197,3,-1.7350304,-0.66323143
