id,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,title_year,actor_2_facebook_likes,movie_facebook_likes,average_degree_centrality,imdb_score_binned
1663,0,114,96,101,71,0,730,1325073,0,18762,1208,0,0,91,9,40,9,2005,394,708,0.000675371,2
1664,30,105,96,11000,236,0,22000,32122249,80,69319,22889,0,1,138,9,40,9,2002,394,846,0.004352394,2
1665,0,88,94,42,517,0,975,49002815,0,15665,3153,0,2,35,9,40,6,2012,569,10000,0.000900495,2
1666,0,132,102,11,1000,0,15000,6409206,32,32311,33153,0,4,104,9,40,7,2008,14000,10000,0.002626445,2
1667,0,107,100,87,446,0,3000,73023275,29,16271,5174,0,4,57,9,40,6,2009,576,1000,0.001500825,2
1668,0,521,130,198,884,17,10000,208543795,34,317542,14363,0,0,620,9,40,7,2014,2000,45000,0.003151733,3
1669,23,110,109,473,582,0,14000,26183197,97,38348,16611,0,0,135,9,40,9,2003,919,10000,0.002326279,2
1670,0,32,144,54,332,0,469,20400000,0,6304,2037,0,0,87,9,40,10,1946,436,403,0.000450248,2
1671,28,113,113,39,477,0,1000,54997476,0,40362,3341,0,0,248,9,40,9,2001,912,970,0.002251238,2
1672,0,177,87,750,41,0,745,9003011,0,133966,1396,0,0,294,9,3,9,1981,531,10000,0.001050578,3
1673,0,22,106,8,315,0,611,115504,0,4820,1739,0,2,26,9,39,7,2008,397,10000,0.000525289,2
1674,16,490,133,16000,318,0,14000,350123553,13,325264,16277,0,0,916,9,40,9,2014,962,112000,0.003601981,3
1675,73,199,100,165,240,0,11000,131144183,6,157016,12150,0,1,824,9,40,7,2001,509,10000,0.003301816,2
1676,0,180,104,14,756,0,2000,31584722,0,101730,5707,0,1,131,9,40,9,2010,934,10000,0.000675371,2
1677,0,98,114,118,40,0,489,12831121,0,44979,679,0,0,298,9,40,7,2004,93,10000,0.00060033,2
1678,0,51,117,31,210,0,2000,32800000,0,34896,3016,0,1,118,9,40,9,1996,472,877,0.001275702,1
1679,0,76,135,317,34,0,57,49994804,0,29205,164,0,1,194,9,40,6,1996,40,10000,0.00060033,2
1680,2,166,98,99,433,0,12000,67128202,31,43328,14007,0,3,110,9,40,6,2009,536,10000,0.002251238,2
1681,0,322,115,386,12000,0,21000,292298923,0,185394,59177,0,3,329,9,40,7,2012,17000,65000,0.002401321,2
1682,0,163,124,42,848,0,11000,68642452,68,77673,13073,0,3,463,9,39,7,2005,973,10000,0.002476362,2
1683,0,65,114,98,545,0,970,60033780,0,18973,2860,0,1,162,9,40,7,1998,631,10000,0.001050578,2
1684,18,406,134,452,697,0,11000,85707116,12,303185,20411,0,4,701,9,40,9,2014,8000,82000,0.00352694,3
1685,0,95,127,96,577,0,746,14378353,0,12375,2393,0,1,194,9,40,7,1999,602,846,0.001050578,2
1686,0,167,144,241,996,0,13000,56083966,0,137003,18761,0,1,658,9,40,7,2001,3000,10000,0.001951073,2
1687,0,88,89,81,92,0,321,22168359,0,29659,584,0,0,227,9,40,11,1989,101,1000,0.000900495,2
1688,28,86,130,39,534,0,2000,9589875,26,16673,5162,0,0,45,9,40,6,2008,898,10000,0.002401321,3
1689,57,294,172,98,857,0,16000,340478898,22,1100446,23052,0,1,2417,9,40,7,2002,5000,10000,0.001876032,4
1690,0,151,90,68,100,0,328,32553210,0,88714,794,0,0,235,9,39,6,2007,132,10000,0.000300165,2
1691,0,70,106,19,9,0,585,20262,0,1738,629,0,2,10,26,5,10,2014,29,278,0.000375206,2
1692,0,64,118,30,284,0,962,56398162,0,28649,2390,0,0,185,9,40,7,2002,593,2000,0.000825454,2
1693,79,49,117,138,416,0,908,134904,0,2395,3204,0,9,17,9,40,9,2010,581,636,0.001350743,2
1694,0,202,130,208,591,0,12000,202007640,31,248045,15972,0,5,890,9,40,7,2001,3000,10000,0.003151733,2
1695,16,264,141,16000,539,0,11000,35707327,6,199056,12840,0,0,387,9,40,9,2008,963,14000,0.004802641,3
1696,0,110,116,18,249,0,2000,30199105,70,25346,3753,0,0,167,9,40,9,2000,1000,470,0.001650908,2
1697,0,447,127,98,319,0,678,225377,0,70382,1557,0,1,190,11,13,7,2012,432,33000,0.000750413,3
1698,0,43,95,24,426,0,931,9123834,0,4065,3322,0,6,33,9,40,7,2013,539,10000,0.000450248,2
1699,0,182,114,98,446,0,975,3519627,0,41737,3014,0,4,105,9,40,7,2008,877,10000,0.000675371,2
1700,35,212,89,98,606,0,2000,21378000,43,46492,4877,0,0,335,9,40,9,1980,826,7000,0.002476362,2
1701,0,66,181,278,51,0,402,50000000,0,29839,934,0,0,150,9,40,1,1971,343,10000,0.000975537,3
1702,0,74,103,155,125,0,687,53133888,0,50389,1440,0,0,136,9,40,7,1990,151,10000,0.001125619,2
1703,10,57,90,32,809,0,1000,35231365,0,15517,6299,0,0,85,9,40,6,2000,891,500,0.001575867,1
1704,0,53,92,39,458,0,3000,105263257,14,56168,4518,0,0,103,9,40,6,1997,562,5000,0.001876032,2
1705,0,488,93,56,838,0,2000,237282182,0,273556,5005,0,0,428,9,40,6,2012,1000,39000,0.001050578,3
1706,0,77,127,109,71,0,2000,217631306,0,154199,3100,0,0,252,9,40,7,1990,956,10000,0.002101156,2
1707,0,12,121,35,473,0,4000,4700361,0,2047,6617,0,0,29,9,40,7,2015,849,10000,0.00120066,1
1708,0,469,99,98,520,0,3000,1702277,0,84620,5074,0,4,235,9,39,9,2013,1000,27000,0.000750413,2
1709,0,54,120,278,387,0,844,763044,0,4257,3286,0,4,52,9,6,9,2003,766,188,0.001275702,2
1710,0,147,93,37,545,0,885,40846082,0,45317,2872,0,0,536,9,40,9,1999,828,10000,0.000675371,2
1711,0,110,88,387,18,0,436,7362100,0,60295,479,0,0,232,9,40,9,2005,25,10000,0.000450248,3
1712,0,150,114,737,393,0,2000,60652036,57,137854,3743,0,1,560,9,40,9,1999,490,3000,0.002326279,3
1713,0,146,97,20,442,0,21000,3950294,81,56654,22577,0,5,124,9,40,9,2007,569,10000,0.002026114,2
1714,0,129,98,12,663,0,4000,16831505,0,51842,9330,0,1,173,9,39,7,2004,4000,10000,0.003451899,2
1715,0,181,107,192,280,0,40000,7605668,53,47320,42683,0,2,188,9,39,9,2015,2000,12000,0.002701486,2
1716,0,57,92,155,147,0,448,1400000,0,1324,1329,0,0,37,9,40,9,1987,426,241,0.000450248,2
1717,0,141,78,10,253,0,558,89296573,0,128285,2039,0,1,297,9,40,1,2000,452,10000,0.000750413,3
1718,0,163,104,30,296,0,769,4046737,0,67949,2251,0,1,390,9,40,9,2002,413,15000,0.000750413,3
1719,0,234,116,23,110,2,13000,53215979,15,125036,25220,0,7,205,9,40,7,2013,12000,22000,0.004802641,2
1720,0,15,105,121,384,0,11000,13854000,55,21079,14677,0,0,55,9,40,7,1988,3000,818,0.001650908,2
1721,0,192,124,98,430,13,6000,16248701,74,189683,7567,0,0,559,9,40,9,2003,979,10000,0.002551403,3
1722,0,81,98,11,107,0,966,50189179,0,61966,2018,0,2,207,9,40,7,2002,680,797,0.000900495,2
1723,36,131,98,323,511,0,933,26536120,0,49926,3357,0,0,286,9,14,9,2003,631,10000,0.002251238,2
1724,0,285,126,729,284,0,912,71502303,0,149966,2170,0,0,835,9,40,9,2004,306,10000,0.001275702,3
1725,0,103,112,109,261,0,779,56607223,0,93367,1823,0,8,497,9,6,7,2001,629,10000,0.00060033,2
1726,0,10,89,47,585,0,628,444044,0,744,4249,0,6,19,9,40,9,2015,606,1000,0.000300165,3
1727,0,137,90,65,683,0,1000,10042266,0,23021,3155,0,0,220,9,40,7,2005,989,816,0.001500825,2
1728,57,328,192,98,416,0,5000,377019252,0,1215718,6434,0,2,3189,9,40,7,2003,857,16000,0.001350743,4
1729,0,219,123,15,745,13,10000,34531832,100,44788,13371,0,0,138,9,39,7,2015,979,23000,0.001800991,3
1730,0,93,118,49,155,0,11000,16252765,6,44913,11662,0,1,181,9,13,9,2001,216,3000,0.002326279,2
1731,0,117,99,23,135,0,405,31136950,0,47364,1066,0,1,75,9,40,7,2010,268,10000,0.000825454,2
1732,84,316,98,12000,1000,26,18000,81557479,27,149947,25780,0,1,326,9,40,7,2010,3000,18000,0.004427435,2
1733,6,208,88,188,826,26,10000,190418803,100,270207,14823,0,2,606,9,40,7,2002,3000,2000,0.003226775,2
1734,0,49,96,6,14,0,40,792966,0,4663,99,0,2,40,9,40,9,1989,30,321,0.000300165,2
1735,0,293,112,133,365,0,11000,6105175,42,247020,12239,0,4,835,9,40,9,2014,392,50000,0.001725949,2
1736,24,110,170,98,889,0,14000,66676062,3,267980,16949,0,1,545,9,40,9,1990,1000,10000,0.002776527,3
1737,0,59,115,333,317,0,972,10556196,0,16562,2606,0,2,73,9,40,7,1997,713,697,0.001050578,2
1738,0,290,107,78,969,0,18000,5354039,61,92599,22834,0,8,225,9,40,9,2011,2000,21000,0.003076692,3
1739,0,588,119,98,529,0,15000,42335698,32,395087,21668,0,8,1101,9,40,9,2014,6000,114000,0.00292661,3
1740,0,194,94,116,481,0,645,213079163,0,162909,2725,0,2,795,9,40,7,2002,522,10000,0.000900495,2
1741,75,46,108,350,77,0,8000,5600000,58,11913,8349,0,1,97,9,40,9,1996,115,616,0.002626445,2
1742,0,80,45,28,104,0,573,145109,0,14247,1098,0,1,44,6,11,5,2008,197,10000,0.000300165,3
1743,0,26,85,98,499,27,11000,36497,68,7367,14599,0,0,37,9,40,9,2008,826,850,0.002701486,1
1744,0,133,84,8,896,0,4000,14373825,0,63216,6954,0,0,196,9,40,9,2007,922,10000,0.001125619,2
1745,0,12,92,19,599,0,18000,12836,60,1686,20135,0,1,28,9,40,9,1997,759,161,0.002326279,2
1746,65,84,95,126,886,0,2000,16964743,0,22844,4681,0,1,140,9,40,7,2004,989,876,0.001951073,2
1747,0,100,84,98,158,0,634,173066,0,21379,1238,0,1,88,9,40,9,2007,328,10000,0.000450248,2
1748,0,100,107,55,294,0,3000,29374178,0,12093,4565,0,0,188,9,40,9,2000,941,394,0.001500825,2
1749,0,185,138,438,173,27,12000,130727000,9,887467,13184,0,0,916,9,40,9,1991,826,40000,0.003076692,4
1750,57,446,201,98,84,29,6000,218051260,74,316018,7123,0,0,2618,9,28,7,2005,919,10000,0.002776527,3
1751,0,75,112,58,42,0,552,712294,0,9408,859,0,1,68,9,40,9,2005,265,608,0.00060033,2
1752,0,262,150,608,43,0,149,3958500,0,17933,390,0,0,165,9,39,9,2014,44,10000,0.000675371,2
1753,0,94,125,98,968,33,22000,1172769,78,28068,37606,0,2,108,9,14,9,2006,14000,10000,0.002401321,3
1754,0,43,86,302,428,0,893,226792,0,3080,3049,0,2,44,9,39,9,2001,798,117,0.001125619,2
1755,0,127,104,13,343,0,961,23020488,0,42324,2422,0,3,180,9,40,7,2003,691,846,0.001125619,2
1756,0,24,113,9,12,0,71,19184015,0,1466,159,0,1,35,9,40,9,2002,65,63,0.000525289,2
1757,66,66,93,98,717,0,12000,39177541,0,20310,14899,0,1,177,9,40,6,2005,722,10000,0.001725949,1
1758,0,241,114,29,616,0,956,32721635,0,67822,3861,0,0,279,9,40,9,2009,878,10000,0.001275702,2
1759,0,42,94,98,664,0,1000,4693919,0,11011,4484,0,0,78,9,40,9,2008,1000,422,0.000525289,1
1760,0,77,96,218,31,0,4000,4505922,54,63951,4230,0,0,252,9,40,9,1996,135,10000,0.00292661,3
1761,0,142,124,249,936,0,11000,172620724,37,146134,23603,0,1,393,9,40,9,1997,10000,10000,0.003677022,2
1762,0,192,95,98,20,0,20000,866778,75,44208,20364,0,3,117,9,15,7,2007,329,10000,0.001725949,2
1763,0,87,100,3,9,0,74,513836,0,6304,143,0,1,21,11,13,9,2010,52,10000,0.000300165,3
1764,0,160,95,43,357,0,3000,56729973,0,88529,5286,0,0,262,9,40,9,2008,723,10000,0.000975537,2
1765,0,50,102,4,60,0,634,2000000,0,1275,1262,0,0,27,9,40,6,1981,537,10000,0.000450248,2
1766,0,111,112,9,4,0,61,375723,0,7025,76,0,1,26,26,5,9,2015,9,10000,0.000300165,3
1767,0,124,114,73,323,0,18000,40905277,27,45895,19739,0,3,157,9,40,9,2003,886,1000,0.002626445,2
1768,0,533,100,421,159,0,314,14673301,0,112899,1062,0,0,631,9,40,9,2014,189,45000,0.000300165,2
1769,0,479,118,98,520,0,14000,138795342,24,503631,15732,0,0,636,9,39,9,2010,1000,64000,0.002176197,3
1770,0,46,86,7,17,0,328,1114943,0,3562,407,0,0,74,9,40,9,2000,27,10000,0.000525289,2
1771,0,332,129,98,213,0,492,110008260,0,94241,1450,0,1,309,9,24,9,2015,392,25000,0.001050578,2
1772,0,23,115,98,266,0,12000,25842000,9,13455,13619,0,0,87,9,39,6,1993,1000,2000,0.002551403,3
1773,0,143,108,17,186,0,14000,40203020,24,74315,15634,0,1,259,9,39,9,2004,1000,10000,0.002851568,2
1774,0,108,97,83,579,0,912,21468807,0,13048,2682,0,2,227,9,40,9,2000,786,243,0.000750413,1
1775,12,153,141,488,509,0,10000,100614858,92,206776,11458,0,1,1248,9,40,9,2001,834,10000,0.002776527,2
1776,61,160,107,98,240,0,962,1186957,0,9264,1591,0,3,69,9,39,7,2008,266,10000,0.001876032,2
1777,66,93,104,98,4000,28,16000,25625110,0,138707,33758,0,0,202,9,40,9,1995,12000,10000,0.0047276,3
1778,88,223,98,11000,557,0,12000,3247816,9,36145,19310,0,0,108,9,40,9,2010,6000,10000,0.00532793,2
1779,0,62,99,98,186,6,664,44450000,0,44394,2010,0,1,115,9,6,9,1994,655,10000,0.001425784,2
1780,0,34,93,58,722,0,995,31155435,0,42644,6105,0,2,102,9,40,9,2001,729,10000,0.001275702,2
1781,0,91,144,98,745,0,15000,41229,0,14612,18442,0,6,41,9,13,9,2013,960,10000,0.001800991,2
1782,0,107,101,43,655,0,2000,51758599,0,27580,5942,0,0,232,9,40,9,2001,1000,742,0.001650908,2
1783,0,29,91,82,8,0,75,1652472,0,2843,102,0,7,25,11,13,9,1996,9,166,0.000450248,2
1784,20,140,109,80,213,0,545,106807667,0,137377,1574,0,1,370,9,40,7,2000,337,10000,0.001350743,2
1785,0,53,114,34,287,0,649,50728000,0,48909,1725,0,0,166,9,40,7,1995,327,10000,0.000825454,2
1786,0,89,84,134,307,0,655,20339754,0,23928,2737,0,2,73,9,40,9,2007,651,441,0.000750413,2
1787,0,225,96,59,699,0,17000,114053579,18,146766,20007,0,0,178,9,40,6,2008,759,10000,0.001725949,2
1788,0,177,140,3000,322,31,963,4157491,16,79330,2894,0,0,690,9,11,9,2000,595,10000,0.001500825,3
1789,0,405,125,102,825,0,15000,83299761,93,117719,19809,0,2,306,9,40,7,2013,2000,39000,0.002176197,3
1790,0,70,92,12,1000,0,35000,85884815,0,9418,38450,0,0,53,9,40,6,2015,1000,10000,0.000825454,1
1791,0,135,94,607,215,0,933,34238611,0,35830,2248,0,1,321,9,40,9,2003,518,10000,0.001275702,2
1792,1,108,103,163,968,17,11000,60400856,68,61317,17533,0,2,229,9,14,7,2001,2000,10000,0.004352394,2
1793,0,371,120,662,502,0,20000,31569268,39,172965,23051,0,0,627,9,40,9,2015,2000,67000,0.001800991,2
1794,0,91,88,31,489,12,1000,65535067,5,59380,2604,0,1,202,9,40,9,1999,489,10000,0.001800991,2
1795,0,220,101,52,332,0,510,32453345,0,31791,2161,0,0,155,9,40,9,2014,358,10000,0.000300165,1
1796,0,42,91,23,629,0,925,10443316,0,7159,2913,0,2,88,9,40,7,1998,660,247,0.001425784,1
1797,54,180,119,719,423,0,833,73209340,0,101834,2356,0,0,628,9,40,9,2000,624,10000,0.001125619,2
1798,0,32,91,10,574,0,890,13571817,98,5312,3104,0,3,40,9,40,7,2002,578,939,0.001050578,1
1799,0,188,94,107,117,0,835,196573705,0,166791,1258,0,0,132,9,40,6,2009,256,10000,0.000750413,2
1800,0,106,87,79,218,0,608,64267897,0,67992,1770,0,0,327,9,40,9,2002,362,10000,0.000450248,2
1801,0,112,109,13,480,0,3000,2706659,28,17770,5977,0,0,172,9,39,9,2006,796,10000,0.001350743,2
1802,84,171,146,12000,451,0,18000,77862546,27,266310,20454,0,2,690,9,40,9,2004,992,14000,0.003752064,3
1803,0,141,145,80,794,0,13000,117235247,91,375240,16094,0,0,542,9,40,6,1976,1000,10000,0.002026114,4
1804,11,434,169,98,903,0,18000,200069408,61,240396,29991,0,0,2367,9,40,7,2006,10000,10000,0.003376857,2
1805,0,51,95,213,92,0,225,94900000,0,35172,791,0,0,128,9,40,9,1983,174,10000,0.000825454,2
1806,0,401,148,98,175,0,204,8093318,0,61935,707,0,0,242,9,40,9,2014,178,18000,0.001050578,2
1807,0,22,271,33,251,0,854,10769960,0,21940,2107,0,0,256,9,40,6,1993,702,10000,0.000825454,3
1808,0,131,92,25,639,0,1000,217326336,0,57276,2847,0,0,146,9,40,6,2007,718,10000,0.000900495,2
1809,0,34,129,589,341,0,690,34522221,0,15401,2300,0,7,175,9,40,7,2011,589,10000,0.000975537,2
1810,15,642,148,22000,23000,0,29000,292568851,63,1468200,81115,0,0,2803,9,40,7,2010,27000,175000,0.002851568,4
1811,81,526,113,13000,16000,0,40000,79711678,53,199039,80849,0,7,479,9,40,7,2012,17000,82000,0.004352394,2
1812,75,280,94,350,39,0,326,56437947,0,85333,486,0,0,421,9,39,7,2006,48,10000,0.001425784,3
1813,0,183,98,58,242,0,14000,25464480,71,63108,15251,0,0,330,9,40,7,2009,537,15000,0.001500825,2
1814,0,178,89,687,389,0,10000,42638165,34,42183,12183,0,1,230,9,40,7,2009,787,10000,0.001575867,1
1815,0,91,110,422,422,0,33000,19179969,0,54710,35345,0,2,177,9,40,9,2006,459,10000,0.000750413,2
1816,0,92,97,956,99,0,20000,27338033,39,19709,20798,0,3,167,9,40,7,2001,551,10000,0.002176197,2
1817,0,25,125,10,109,0,866,4068087,0,2164,1281,0,1,74,9,6,7,2003,147,10000,0.000375206,3
1818,0,85,90,21,112,0,186,671240,0,23023,619,0,0,149,9,39,9,2005,119,10000,0.000450248,2
1819,0,116,112,101,218,0,896,36020063,0,62584,2019,0,2,375,9,40,9,2005,561,10000,0.001425784,2
1820,0,145,83,98,31,0,82,184925485,0,133348,229,0,1,204,9,40,0,1937,47,10000,0.000300165,3
1821,87,195,120,98,221,14,865,101334374,0,124941,2321,0,5,488,9,40,9,1997,851,10000,0.002626445,2
1822,0,222,117,115,97,0,3000,28563179,0,72693,3681,0,4,199,9,40,9,2007,327,10000,0.001876032,2
1823,0,143,90,10,11000,0,22000,160762022,80,132415,63165,0,0,288,9,40,6,2004,17000,10000,0.005027765,2
1824,0,118,134,98,92,0,541,183662,0,18395,890,0,6,48,11,13,5,2010,173,10000,0.000450248,3
1825,88,128,108,11000,922,0,11000,3203044,101,25165,14843,0,2,155,9,40,9,2003,944,827,0.005177848,2
1826,0,47,118,150,182,0,24000,17305211,40,14066,24547,0,0,75,9,40,9,1996,210,352,0.002551403,2
1827,0,238,112,29,874,0,12000,42919096,31,64748,15800,0,1,122,9,40,7,2013,1000,12000,0.002026114,2
1828,0,298,125,487,201,0,430,26616999,0,92461,1300,0,3,347,9,40,7,2013,329,43000,0.000825454,2
1829,67,125,108,98,690,0,1000,118500000,0,340085,3660,0,0,327,9,40,6,1989,869,12000,0.001800991,3
1830,88,415,98,11000,218,0,594,33404871,0,150082,1353,0,1,384,9,40,7,2013,268,36000,0.002776527,3
1831,83,191,101,293,1000,0,11000,242589580,73,296904,21276,0,1,604,9,40,7,2003,7000,10000,0.004502476,2
1832,16,76,121,16000,826,0,16000,50007168,23,39529,19139,0,0,142,9,40,9,1997,1000,1000,0.004952724,2
1833,0,181,120,98,102,0,105,25000000,0,175196,527,0,2,350,9,40,5,1959,103,10000,0.000300165,4
1834,0,61,97,750,231,0,1000,18318000,0,24868,2521,0,0,216,9,3,1,1998,971,964,0.001800991,2
1835,0,282,92,34,322,0,383,34334256,0,35131,1945,0,0,255,9,40,9,2013,333,16000,0.000525289,1
1836,0,109,110,107,549,0,664,37766350,0,19440,3376,0,5,56,9,40,7,2008,551,10000,0.000675371,3
1837,0,167,109,22,355,0,14000,13248477,13,60555,15790,0,1,174,9,40,9,2009,716,10000,0.001876032,2
1838,0,190,96,163,448,0,723,63270259,0,111087,3492,0,0,319,9,40,9,2007,651,10000,0.001050578,2
1839,77,183,105,98,308,0,845,1304837,0,21481,2355,0,2,175,9,40,9,2006,552,559,0.002476362,2
1840,14,146,135,98,715,0,3000,29077547,84,41685,5917,0,1,754,9,40,7,2005,1000,3000,0.002776527,2
1841,0,97,97,745,745,0,12000,11614236,45,9294,15209,0,2,140,9,40,7,1999,821,251,0.002401321,2
1842,0,350,103,65,405,0,17000,28751715,18,202967,19168,0,0,378,9,40,9,2013,927,36000,0.002026114,2
1843,0,7,120,98,40,0,178,1098224,0,397,359,0,1,30,9,40,7,2003,69,32,0.000300165,1
1844,0,85,106,48,39,0,18000,40219708,60,22649,18630,0,3,131,9,40,7,2001,558,10000,0.002776527,2
1845,0,92,110,278,181,0,3000,263365,0,6147,3785,0,2,36,9,40,7,2010,602,10000,0.001425784,2
1846,0,118,91,39,562,0,1000,55747724,5,18042,3104,0,1,73,9,40,6,2013,591,10000,0.001350743,2
1847,0,148,100,265,265,0,989,84518155,33,35965,2654,0,0,144,9,40,9,2014,830,11000,0.001425784,1
1848,0,12,119,13,25,0,957,798341,0,983,1107,0,0,63,9,40,7,2001,81,100,0.000525289,3
1849,0,79,107,34,472,0,11000,7564000,6,54650,13821,0,1,223,9,40,7,1995,922,12000,0.003151733,2
1850,0,223,120,365,723,0,887,76600000,0,105448,3876,0,0,321,9,40,6,1982,770,11000,0.000825454,3
1851,0,41,102,136,48,0,89,2956000,0,3258,282,0,0,54,9,40,0,1948,78,359,0.000300165,3
1852,0,142,103,15,172,0,723,6061759,0,49077,1615,0,0,475,9,40,7,2005,552,10000,0.000750413,2
1853,0,111,112,63,422,0,2000,26345,0,16445,4810,0,4,99,9,39,9,2012,1000,10000,0.001125619,2
1854,0,122,87,29,252,0,427,27972410,0,114692,1461,0,1,285,9,39,6,2003,304,2000,0.000975537,2
1855,0,16,120,6,382,0,22000,42880,80,2919,23769,0,3,50,9,39,6,2004,670,181,0.003451899,2
1856,0,150,111,122,25,0,918,2203641,0,42792,1252,0,0,162,9,36,9,2008,278,10000,0.001425784,2
1857,0,90,102,4,112,0,14000,5932060,24,29285,14625,0,0,174,9,39,7,2007,394,10000,0.001575867,2
1858,0,78,105,25,51,0,461,2126511,0,21912,615,0,0,45,4,15,7,2015,79,12000,0.000300165,3
1859,0,8,88,53,176,0,563,721,0,783,1284,0,2,12,9,14,9,2006,288,42,0.00060033,1
1860,0,105,87,44,704,0,785,515005,0,31429,2538,0,1,219,9,39,0,1964,725,10000,0.000525289,3
1861,0,25,98,71,658,0,22000,295468,78,709,24382,0,1,34,9,40,9,2001,1000,139,0.001650908,2
1862,0,174,134,6000,745,14,893,2298191,0,221552,2710,0,0,570,18,24,7,1997,851,11000,0.002101156,4
1863,0,72,88,20,0,0,58,592014,0,5709,78,0,3,114,9,40,10,2003,20,754,0.000525289,3
1864,0,75,219,973,400,0,1000,43984230,0,70274,2451,0,0,133,9,8,7,1987,643,10000,0.001275702,3
1865,0,40,90,44,93,0,615,4000000,0,6046,872,0,0,46,9,40,9,1987,96,583,0.00060033,1
1866,0,357,119,394,162,0,12000,61937495,9,89442,13071,0,0,432,9,40,9,2010,490,10000,0.002326279,2
1867,38,370,106,4000,591,3,19000,362645141,88,106072,32921,0,0,398,9,39,6,2016,13000,65000,0.0047276,3
1868,0,93,99,26,650,0,720,25584685,0,15877,3327,0,5,102,9,40,6,2007,669,590,0.001050578,2
1869,40,313,105,98,288,0,539,50549107,0,99035,1411,0,3,289,9,40,7,2014,394,17000,0.00120066,2
1870,0,63,95,31,450,23,944,2954405,0,1977,2928,0,0,64,9,40,9,2000,886,133,0.001350743,2
1871,0,143,92,892,492,31,783,1550000,0,30628,2930,0,2,471,9,40,9,2005,595,937,0.001425784,0
1872,0,70,108,6,43,0,54,2047570,0,6790,194,0,3,80,9,40,9,1999,44,491,0.000300165,3
1873,0,79,107,98,91,0,603,578527,0,20008,988,0,3,112,9,40,9,2008,175,883,0.000375206,2
1874,0,145,139,55,266,0,382,102300000,0,107408,2045,0,2,259,9,40,0,1964,279,10000,0.000300165,3
1875,0,137,101,48,531,0,775,30307804,0,43991,3001,0,2,695,9,40,9,2002,541,10000,0.000675371,2
1876,0,124,131,911,232,0,5000,85433,0,69676,5954,0,2,131,9,23,9,2013,234,31000,0.00060033,3
1877,0,199,95,116,481,0,45000,205399422,0,181225,47203,0,1,784,9,40,7,1999,645,10000,0.00120066,2
1878,0,42,89,13,329,0,571,60008303,0,9285,2241,0,1,91,9,40,6,2000,442,10000,0.000675371,1
1879,57,308,135,98,310,0,873,43982842,0,125114,2369,0,1,593,9,40,7,2009,559,16000,0.00120066,2
1880,0,89,200,767,382,0,597,111722000,0,55816,1966,0,2,255,9,40,7,1965,396,7000,0.000825454,3
1881,0,369,100,128,78,0,596,56114221,0,110486,1261,0,3,695,9,40,7,2015,360,41000,0.000975537,1
1882,77,394,93,98,947,0,17000,18934858,17,72646,31187,0,5,397,9,21,9,2011,13000,10000,0.003677022,2
1883,0,198,107,70,330,0,770,71148699,0,68935,1614,0,0,125,9,40,6,2008,419,10000,0.001350743,2
1884,0,16,104,28,582,0,962,12514138,0,2801,3871,0,0,28,9,40,9,1997,826,1000,0.001275702,3
1885,0,79,82,216,885,0,1000,131617,52,9971,5761,0,1,119,9,40,9,2005,922,661,0.000975537,2
1886,0,25,109,6,271,0,1000,69800000,0,18140,2419,0,1,60,9,40,9,1980,745,855,0.001125619,2
1887,0,123,109,29,91,0,779,10965209,0,25558,1297,0,2,221,9,40,7,2001,240,10000,0.000975537,2
1888,0,224,108,98,723,0,16000,163947053,86,227824,18656,0,1,273,9,40,7,2009,896,10000,0.002326279,2
1889,0,242,87,49,59,0,309,19100000,0,39690,707,0,0,394,9,40,9,1981,121,10000,0.000900495,2
1890,0,95,106,12,595,0,962,17951431,0,25462,4239,0,1,200,9,40,7,2001,844,804,0.000750413,2
1891,75,137,97,350,250,0,460,8111360,0,34848,1334,0,1,203,9,39,9,2002,372,10000,0.001650908,3
1892,73,152,87,165,383,0,1000,47860214,0,34711,2452,0,0,468,9,40,7,2006,431,10000,0.001500825,1
1893,0,112,111,64,380,0,778,11905519,0,30210,2205,0,0,214,29,38,9,2005,635,10000,0.000300165,3
1894,0,160,123,130,426,0,826,59699513,0,20827,2259,0,0,136,9,40,6,2010,638,10000,0.001575867,3
1895,0,221,146,127,722,0,962,95328937,0,59581,4555,0,4,293,9,40,9,2010,740,10000,0.000525289,1
1896,0,42,89,12,373,0,1000,22359293,50,16222,2056,0,0,39,9,39,6,1997,409,10000,0.002101156,2
1897,0,223,91,157,224,0,490,7455447,0,29967,1136,0,2,126,9,40,9,2010,259,10000,0.000525289,2
1898,66,103,89,98,470,0,87000,20916309,51,5332,88422,0,4,37,9,40,6,2009,570,431,0.001876032,1
1899,0,68,115,13,111,0,757,17174870,0,15817,1201,0,2,210,9,40,7,2000,220,10000,0.00060033,2
