id,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,facenumber_in_poster,num_user_for_reviews,title_year,actor_2_facebook_likes,movie_facebook_likes,average_degree_centrality,imdb_score_binned
1927,136,126,37,883,12000,17804273,20449,0,370,2000,10000,1000,0.003451899,2
1928,61,99,78,325,11000,106593296,72324,1,134,1989,509,3000,0.003001651,3
1929,122,105,98,223,716,99462,11347,1,28,2013,648,5000,0.001575867,3
1930,37,99,18,233,939,7059537,8279,0,101,2006,407,837,0.000825454,0
1931,202,123,125,835,10000,69951824,232710,1,599,2008,3000,26000,0.00292661,3
1932,154,98,189,1000,49000,113733726,67223,7,126,2014,3000,11000,0.003001651,2
1933,163,121,17000,245,12000,16640210,53028,0,382,1999,368,10000,0.003977187,2
1934,145,95,80,1000,3000,101736215,315549,6,789,1999,1000,10000,0.002026114,2
1935,136,115,58,401,33000,31874869,43574,0,302,2002,455,10000,0.001500825,2
1936,166,129,468,183,919,37567440,113068,0,337,1982,691,10000,0.001050578,2
1937,106,83,8,612,3000,46729374,116625,2,469,2000,934,10000,0.001575867,2
1938,148,118,14000,237,11000,179870271,329969,2,524,1984,429,10000,0.0047276,3
1939,185,105,189,1000,49000,177243721,130272,2,209,2009,3000,2000,0.003001651,2
1940,239,96,545,974,14000,42345531,104831,0,423,2012,1000,32000,0.002401321,2
1941,123,88,480,497,8000,74608545,185258,4,404,2003,909,10000,0.002851568,3
1942,813,164,22000,23000,27000,448130642,1144337,0,2701,2012,23000,164000,0.003301816,4
1943,91,176,58,60,711,88246220,144337,0,309,1995,60,10000,0.001125619,2
1944,139,105,99,433,3000,77264926,21176,5,107,2012,448,10000,0.001275702,2
1945,132,106,13000,733,20000,37754208,172217,3,405,1996,770,10000,0.003226775,2
1946,392,156,98,4000,24000,336530303,383056,0,1902,2007,11000,10000,0.003977187,2
1947,66,93,13,173,15000,652526,20201,3,187,2006,460,823,0.001050578,2
1948,204,144,98,681,769,52822418,47764,0,219,2016,726,44000,0.001876032,3
1949,71,115,187,887,14000,403932,5254,4,92,2000,900,141,0.002176197,2
1950,284,142,98,4000,20000,310675583,464310,3,3516,2002,16000,10000,0.002401321,2
1951,106,106,208,855,3000,11146409,26551,0,273,1998,1000,10000,0.002251238,2
1952,217,105,260,1000,20000,28501651,88037,0,201,2009,15000,10000,0.003001651,3
1953,192,142,776,1000,13000,113330342,207613,1,1144,2000,2000,4000,0.002176197,3
1954,287,115,549,911,3000,54557348,361169,0,1624,2004,912,18000,0.001725949,3
1955,70,98,20,968,2000,54967359,52805,0,209,1997,2000,10000,0.001125619,2
1956,59,88,6,68,302,2073984,4743,1,135,2002,270,219,0.000675371,3
1957,201,106,98,381,742,25244700,91017,1,284,1981,602,10000,0.001951073,3
1958,57,91,6,459,904,27052167,24834,5,168,1998,471,934,0.000525289,2
1959,29,81,25,654,931,6982680,6965,0,69,2000,744,262,0.001050578,2
1960,119,98,56,533,3000,56044241,122187,1,339,2004,2000,10000,0.00292661,2
1961,60,122,380,2000,18000,26830000,101888,3,365,1989,11000,10000,0.005252889,3
1962,30,119,5,12,29,4958,9689,2,23,2008,18,1000,0.000300165,3
1963,91,78,56,184,376,2882062,5178,2,101,2000,346,132,0.000750413,2
1964,54,120,36,633,886,52929168,82743,1,201,1992,655,7000,0.001425784,3
1965,129,99,53,491,4000,2207975,28855,0,190,2003,3000,10000,0.001951073,3
1966,297,108,98,458,1000,43771291,79916,1,279,2015,562,15000,0.000525289,3
1967,121,105,163,338,1000,132541238,30058,2,236,2003,409,800,0.001500825,2
1968,47,99,8,78,798,104257,19194,2,160,1999,472,10000,0.000450248,3
1969,60,102,4,882,17000,317040,6723,1,36,2008,13000,1000,0.001725949,2
1970,85,104,52,484,711,17757087,13065,1,253,1999,490,897,0.000525289,1
1971,181,96,47,3000,14000,82234139,110390,3,522,2007,11000,6000,0.002101156,3
1972,265,101,38,318,496,50213619,139184,8,243,2010,390,12000,0.000750413,2
1973,478,121,777,219,455,46875468,196217,2,461,2015,221,59000,0.00060033,3
1974,84,117,179,239,1000,52700832,107923,4,197,1994,398,10000,0.001725949,3
1975,250,111,98,287,6000,1294640,69569,0,436,2007,294,10000,0.002026114,2
1976,172,92,98,451,17000,31397498,44130,1,156,2008,527,10000,0.001425784,2
1977,313,136,98,99,18000,171383253,1217752,3,3646,1999,145,25000,0.002701486,4
1978,130,117,43,244,742,43100000,75280,0,267,1967,462,10000,0.000900495,2
1979,157,120,132,1000,33000,115648585,160776,1,402,2000,18000,10000,0.003151733,3
1980,295,157,179,10000,21000,289994397,385670,1,1896,2005,11000,10000,0.002176197,3
1981,75,98,39,428,593,22734486,11815,1,117,2003,517,320,0.001050578,2
1982,100,95,4,655,939,7563670,21268,0,53,2008,702,518,0.001125619,2
1983,351,107,190,520,2000,52000688,171418,0,619,2010,1000,17000,0.000900495,2
1984,74,108,3,436,710,49526,16299,1,129,2005,697,1000,0.000900495,2
1985,257,98,16,12000,16000,187165546,150618,3,195,2013,15000,28000,0.002476362,3
1986,219,94,11,459,1000,198332128,114553,2,187,2009,973,10000,0.001650908,2
1987,33,109,300,200,729,4109095,8239,0,92,1996,257,10000,0.000975537,2
1988,173,95,83,206,991,17529157,49888,0,220,2012,494,25000,0.001125619,1
1989,195,98,72,566,1000,60057639,107815,2,485,2003,624,10000,0.001425784,3
1990,308,91,22,1000,7000,336029560,142403,0,275,2015,4000,70000,0.001650908,2
1991,516,115,98,12000,26000,181015141,536314,1,738,2011,20000,63000,0.00292661,2
1992,119,93,19,619,15000,3749061,28629,3,113,2012,13000,10000,0.003151733,1
1993,118,98,295,380,720,50693162,136580,0,545,1994,581,15000,0.001350743,3
1994,61,100,98,0,5,1227508,15103,0,80,1991,0,2000,0.003376857,3
1995,217,98,98,374,925,9430988,45992,2,115,2009,472,7000,0.001800991,3
1996,25,101,98,83,240,10696,10771,8,65,2003,83,413,0.000300165,2
1997,142,87,85,118,311,33244684,62038,0,281,1988,189,10000,0.000450248,2
1998,45,103,98,801,21000,17518220,9105,1,76,1995,1000,10000,0.00292661,2
1999,205,135,2000,535,1000,170708996,610568,0,1171,2001,592,29000,0.002626445,4
2000,177,135,456,241,422,38372662,193455,2,1058,2005,286,17000,0.001050578,3
2001,154,89,310,587,22000,5739376,58260,0,286,2003,833,10000,0.001500825,3
2002,203,82,385,22,48,126387,14985,0,253,1981,22,2000,0.000300165,2
2003,152,90,98,826,4000,4859475,116910,0,520,1999,899,10000,0.002176197,3
2004,29,97,420,585,695,41067398,22748,2,41,1997,635,666,0.001725949,2
2005,93,101,26,266,838,24881000,57140,0,195,1996,328,6000,0.000900495,2
2006,358,128,79,414,13000,50815288,109188,0,625,2005,903,10000,0.002251238,2
2007,135,90,98,8000,14000,45162741,201084,0,523,2001,10000,10000,0.002176197,2
2008,184,110,45,595,886,70001065,191437,1,582,1998,650,10000,0.000825454,3
2009,155,107,18,560,811,60786269,90539,5,379,2000,625,10000,0.000750413,2
2010,109,139,488,597,10000,153620822,189923,0,318,1996,743,10000,0.003076692,3
2011,177,138,161,210,18000,64604977,414219,2,625,1997,398,11000,0.002626445,4
2012,108,103,57,132,541,22160085,16747,0,349,2002,451,1000,0.000750413,2
2013,117,107,750,60,794,36200000,101840,2,193,1985,531,10000,0.001050578,2
2014,80,101,163,488,683,41227069,162701,1,962,2002,548,19000,0.001876032,3
2015,183,106,87,918,8000,68558662,86627,0,204,2013,956,28000,0.001275702,2
2016,232,100,98,407,21000,5480996,89383,0,293,2006,18000,10000,0.005102807,3
2017,377,131,532,627,14000,65173160,202382,0,751,2012,10000,44000,0.003301816,2
2018,101,91,287,695,3000,20950820,24183,4,160,2003,739,665,0.002101156,2
2019,132,123,272,193,13000,41523271,57038,2,261,2001,450,10000,0.004352394,2
2020,315,124,737,14000,34000,56443482,75329,3,256,2015,22000,24000,0.004202311,2
2021,322,122,681,105,998,130468626,53607,4,432,2016,119,30000,0.000900495,3
2022,313,99,119,174,600,59617068,213863,0,310,2012,346,59000,0.000900495,2
2023,127,95,63,720,23000,38120554,71527,0,217,2002,770,10000,0.002251238,3
2024,81,90,65,730,18000,40485039,85362,6,181,1989,769,10000,0.003076692,2
2025,54,122,4,3,25,713413,9171,1,68,1997,20,689,0.000300165,3
2026,172,133,2000,541,40000,18653746,137722,1,638,1999,903,10000,0.002851568,2
2027,300,105,171,143,382,7159147,120189,0,308,2007,273,11000,0.000525289,3
2028,196,113,719,217,605,119412921,240241,0,391,1990,308,10000,0.001125619,3
2029,94,109,15,350,3000,23179303,32951,3,44,2011,775,6000,0.000825454,2
2030,37,129,98,982,12000,10300000,17859,4,89,1996,1000,911,0.004052229,2
2031,156,133,278,107,5000,24343673,91860,0,524,2007,117,14000,0.000900495,3
2032,283,115,663,55,1000,261437578,479166,0,815,2004,723,10000,0.001725949,3
2033,590,132,14000,928,19000,228756232,395573,0,1171,2013,981,92000,0.002176197,3
2034,191,184,98,691,3000,198539855,254111,0,1999,2001,961,10000,0.002851568,2
2035,344,106,255,850,14000,163192114,229687,0,637,2010,1000,15000,0.003376857,2
2036,206,102,235,520,956,62318875,156225,1,502,2006,845,10000,0.001050578,2
2037,153,107,80,841,2000,7156725,22639,6,217,2006,2000,300,0.003752064,2
2038,129,104,42,613,839,82389560,106820,1,147,2014,756,14000,0.001275702,2
2039,209,178,138,748,904,75305995,110394,0,433,2004,876,10000,0.001650908,3
2040,283,104,109,7,480,16168741,99430,1,182,2013,12,43000,0.00060033,3
2041,105,122,30,260,21000,220914,13239,2,97,2006,3000,10000,0.002551403,2
2042,72,99,79,956,16000,10719367,7909,3,157,2002,11000,261,0.001876032,1
2043,152,121,529,163,541,71309760,150308,1,498,2000,399,18000,0.001425784,3
2044,291,100,308,913,10000,37652565,91151,2,283,2011,2000,20000,0.002476362,2
2045,168,87,98,548,22000,8579684,89547,0,199,2007,557,10000,0.002176197,3
2046,38,96,9,934,12000,6044618,6200,1,92,2002,11000,398,0.001951073,2
2047,72,106,148,471,900,395592,21202,1,134,2003,648,10000,0.000975537,3
2048,124,131,274,138,11000,42044321,65668,2,342,2004,964,10000,0.001500825,2
2049,81,89,11,973,1000,12693621,10885,0,271,2002,982,814,0.000975537,1
2050,72,86,94,146,693,333976,12559,0,90,2002,534,423,0.000975537,2
2051,211,141,56,38,113,8324748,21223,1,108,2013,98,13000,0.00060033,3
2052,47,84,2,690,15000,5002310,25541,0,181,2001,816,10000,0.001650908,2
2053,283,133,219,701,15000,727883,580999,1,2110,2001,933,33000,0.001876032,4
2054,141,124,98,580,22000,71069884,101899,0,445,2001,10000,10000,0.004427435,2
2055,166,74,487,802,15000,191796233,623757,1,391,1995,1000,10000,0.002476362,4
2056,66,104,170,202,736,4273372,19412,1,308,2001,218,10000,0.000300165,0
2057,74,94,176,46,116,6165429,23486,1,249,2002,93,10000,0.001350743,3
2058,384,127,98,13000,17000,47375327,139593,1,720,2015,15000,44000,0.003001651,2
2059,62,103,24,10,127,5725,10220,0,110,2000,10,560,0.00060033,2
2060,113,125,11,867,11000,15738632,38076,2,399,2001,904,10000,0.001125619,2
2061,653,121,571,3000,14000,333130696,682155,3,1097,2014,14000,96000,0.002551403,4
2062,68,103,10,7,21,72413,11584,3,86,2015,18,10000,0.000300165,2
2063,10,80,18,73,742,669276,2541,0,47,1993,83,408,0.000675371,3
2064,180,98,80,708,22000,148383780,85531,10,152,2010,713,10000,0.004202311,2
2065,69,94,906,528,2000,36985501,11212,0,94,2002,587,874,0.001350743,2
2066,281,146,14000,681,3000,78616689,238747,0,2153,2001,882,11000,0.004277353,3
2067,143,90,241,416,1000,81517441,111368,1,394,1999,495,10000,0.001650908,3
2068,98,83,2,137,591,22264487,41239,0,166,2005,489,887,0.000825454,1
2069,100,91,67,597,2000,94497271,17829,1,99,2008,641,10000,0.001650908,1
2070,10,95,98,309,685,2468,241,3,5,2014,665,261,0.000525289,1
2071,100,91,394,68,889,14218868,14596,0,282,2000,290,589,0.000900495,1
2072,242,103,98,157,611,103001286,222018,0,869,1996,422,11000,0.001725949,3
2073,314,150,98,748,23000,65007045,128694,0,657,2014,892,51000,0.004052229,2
2074,453,103,125,721,15000,414984497,544884,3,733,2010,1000,30000,0.002101156,4
2075,136,97,31,562,2000,6923891,43867,4,83,2011,2000,10000,0.001050578,2
2076,344,106,255,850,14000,163192114,229679,0,637,2010,1000,15000,0.003376857,2
2077,167,102,8,472,839,17797316,50523,0,113,2010,730,10000,0.000825454,2
2078,5,93,18,181,400,11784000,6701,0,26,1994,220,444,0.000525289,1
2079,19,87,29,147,683,1200000,922,1,23,1993,155,107,0.000525289,2
2080,682,126,17000,1000,17000,73820094,245333,0,678,2011,16000,42000,0.003677022,3
2081,156,110,119,265,11000,25167270,30119,4,263,2000,592,455,0.003151733,2
2082,91,121,57,664,1000,21569041,8058,2,57,2014,837,10000,0.001125619,2
2083,128,111,341,569,963,3076425,23660,1,162,2002,678,10000,0.000825454,3
2084,11,105,6,371,723,8508843,7470,1,35,1989,422,10000,0.000450248,2
2085,339,131,776,256,17000,73103784,164238,2,434,2013,551,33000,0.002476362,2
2086,169,188,503,467,10000,134218018,126357,0,497,1978,593,10000,0.002026114,3
2087,192,100,98,985,3000,18439082,94292,3,287,2009,2000,13000,0.001575867,2
2088,79,111,650,181,690,5205343,11958,3,39,2009,224,1000,0.000750413,2
2089,123,140,23,579,11000,13082288,35565,1,247,2006,779,2000,0.001800991,2
2090,176,112,72,715,11000,70224196,59352,0,138,2008,1000,10000,0.003226775,2
2091,47,117,176,308,11000,83287363,81442,1,137,1992,530,10000,0.002851568,2
2092,157,98,98,258,530,1641788,30096,0,213,2002,387,10000,0.001050578,2
2093,166,106,6,422,12000,32131830,72259,1,788,2001,2000,10000,0.002626445,2
2094,447,119,1000,741,11000,98780042,136019,0,443,2011,1000,14000,0.002326279,2
2095,144,123,126,1000,18000,81159365,191470,2,278,2008,5000,10000,0.003151733,2
2096,184,96,9,107,826,47852604,62364,0,337,2007,626,10000,0.001500825,2
2097,167,113,101,913,14000,91188905,58184,0,805,1999,960,10000,0.003151733,1
2098,50,93,17,66,1000,20380,7519,1,39,2007,165,445,0.000525289,2
2099,193,104,1000,939,24000,39692139,84131,1,400,2004,15000,10000,0.00412727,2
2100,57,135,98,851,1000,2185266,8720,0,186,2000,975,1000,0.002551403,2
2101,131,122,11000,188,11000,531009,7976,0,61,2015,11000,10000,0.006078343,2
2102,275,120,91,680,4000,134455175,97664,2,232,2013,904,17000,0.002326279,2
2103,40,91,909,42,909,6706368,22800,0,133,1989,91,667,0.001275702,3
2104,85,103,27,534,1000,28435406,37681,2,151,2006,809,10000,0.000675371,2
2105,228,108,174,324,730,32048809,94463,0,576,2005,716,10000,0.000825454,2
2106,42,100,3,442,14000,121972,9868,3,81,2002,506,217,0.001500825,2
2107,490,138,17000,163,29000,127968405,786092,0,964,2010,223,53000,0.003226775,4
2108,58,87,29,522,1000,6563357,18571,4,120,2008,794,847,0.00060033,2
2109,371,118,98,559,13000,78031620,102248,7,403,2014,13000,34000,0.00412727,2
2110,32,99,387,399,8000,127144,5159,4,27,2005,489,143,0.002551403,2
2111,16,100,12,6,245,982214,1976,0,51,1998,38,603,0.000300165,3
2112,252,89,14,215,902,3325638,52509,3,84,2012,291,13000,0.000900495,3
2113,197,116,153,539,3000,9396487,52421,0,200,2006,788,10000,0.001050578,2
2114,60,104,54,919,6000,4064333,24790,0,173,1995,923,10000,0.001800991,2
2115,212,130,91,1000,5000,31165421,107028,3,457,2013,2000,44000,0.000900495,2
2116,256,91,266,11000,12000,148313048,164148,2,168,2012,11000,28000,0.003226775,3
2117,348,101,473,429,833,190871240,167085,0,491,2014,809,62000,0.000975537,2
2118,234,102,98,167,1000,3609278,573541,0,1916,2000,1000,38000,0.001575867,4
2119,234,115,14000,488,11000,242374454,661017,1,771,1981,783,16000,0.004952724,4
2120,257,136,98,3000,19000,35799026,263329,1,899,2005,12000,10000,0.005027765,2
2121,54,127,258,617,11000,4426297,22570,2,156,2003,708,10000,0.003451899,2
2122,167,109,93,521,31000,1357042,53977,1,125,2011,3000,14000,0.001425784,3
2123,155,138,610,805,12000,112225777,283967,0,535,1997,1000,11000,0.003226775,3
2124,191,93,8,970,8000,118153533,129995,2,246,2007,1000,10000,0.00292661,2
2125,366,102,263,1000,6000,106369117,225273,0,523,2014,1000,71000,0.000525289,2
2126,187,131,500,555,1000,41300105,65201,0,651,2001,559,10000,0.00120066,3
2127,232,131,89,372,2000,28644770,78974,2,141,2012,401,11000,0.000975537,2
2128,146,107,110,722,23000,1190018,261317,2,1137,2002,876,20000,0.002476362,3
2129,350,122,308,10000,17000,191449475,348010,1,1535,2008,12000,19000,0.002176197,2
2130,75,94,84,95,110,105500000,31260,0,152,1981,95,10000,0.00060033,2
2131,144,88,27,101,742,17768000,29629,0,374,1988,120,10000,0.000825454,2
2132,121,105,98,4,15,5400000,183288,1,395,1995,12,22000,0.001800991,4
2133,147,93,189,38,1000,82226474,65499,0,424,2006,177,10000,0.001876032,2
2134,18,75,10,826,3000,3562749,5600,0,49,1997,2000,643,0.001425784,2
2135,110,115,234,521,3000,56702901,23302,1,181,1998,552,1000,0.001650908,2
2136,62,89,7,36,186,32333860,29843,1,81,1995,147,10000,0.000375206,2
2137,149,101,51,8,446,20772796,34232,1,346,2002,20,10000,0.000675371,3
2138,273,108,1000,1000,14000,34126138,666937,1,1514,2004,4000,52000,0.003301816,4
2139,574,126,98,105,19000,25556065,355126,1,748,2013,128,148000,0.001951073,3
2140,52,96,2,0,960,3713002,3611,1,62,2003,12,131,0.000750413,0
2141,105,130,46,162,387,51185897,69457,1,271,1987,244,10000,0.001275702,2
2142,218,128,47,982,18000,38297305,116994,2,324,2013,1000,35000,0.002551403,2
2143,490,143,1000,76,29000,144812796,362933,4,753,2013,509,115000,0.001876032,3
2144,175,98,98,123,358,18381787,15684,4,126,2012,156,13000,0.000450248,2
2145,441,96,98,882,10000,31493782,186606,1,1125,2005,917,10000,0.001800991,3
2146,52,89,18,2000,7000,8070311,12706,9,75,2004,2000,10000,0.001800991,2
2147,108,90,153,427,11000,161487252,119450,0,300,1998,1000,10000,0.001951073,2
2148,135,110,53,87,480,2775593,61269,4,98,2008,261,10000,0.000450248,2
2149,96,95,7,1000,23000,63319509,67115,2,389,1999,1000,10000,0.002026114,2
2150,72,101,545,545,1000,70360285,81783,0,283,1995,1000,10000,0.002176197,2
2151,123,116,503,982,23000,19480739,53057,0,457,2003,18000,10000,0.003902146,2
2152,241,130,386,525,912,103338338,55901,0,503,2006,549,10000,0.001425784,2
2153,27,90,6,940,3000,124720,1560,0,15,2008,1000,777,0.001575867,3
2154,190,97,6,561,1000,46440491,35446,1,78,2011,579,10000,0.001876032,3
2155,239,108,521,129,13000,176049130,348232,1,806,2004,805,10000,0.003001651,3
2156,261,109,98,597,1000,16901126,76267,0,687,2005,649,10000,0.000675371,2
2157,143,125,43,7,2000,8047690,77656,0,220,2006,594,10000,0.00120066,3
2158,233,131,323,541,25000,81350242,592582,0,722,1988,13000,25000,0.0047276,4
2159,387,96,655,973,24000,143492840,414345,0,881,2007,3000,10000,0.003001651,3
2160,105,87,6,405,3000,93375151,46031,0,235,2001,664,10000,0.000675371,2
2161,45,96,37,542,801,81200000,87739,0,133,1984,760,10000,0.000825454,2
2162,20,93,7,611,906,5561,4995,1,34,2007,848,160,0.000375206,1
2163,53,93,18,443,3000,4835968,4821,0,82,2002,545,158,0.001050578,1
2164,284,150,80,82,1000,291709845,286506,5,1463,2005,190,10000,0.002101156,2
2165,131,121,102,43,117,5660084,41620,0,418,2003,62,2000,0.000750413,0
2166,238,96,571,370,2000,322157,61787,0,203,2010,973,19000,0.001275702,2
2167,217,105,38,706,12000,66637,29608,0,92,2009,712,10000,0.002551403,3
2168,160,150,610,478,755,626809,36894,4,105,2008,643,10000,0.001275702,3
2169,284,135,98,87,690,43929341,57873,0,414,2008,107,10000,0.001275702,2
2170,129,68,116,481,8000,53868030,183425,2,425,1997,503,10000,0.002851568,2
2171,66,111,79,2000,11000,42877165,45602,0,114,1997,11000,979,0.003752064,2
2172,260,132,241,151,27000,1865774,87682,2,174,2015,154,43000,0.001500825,2
2173,48,96,3,38,472,27445,3788,5,31,2011,39,1000,0.000450248,2
2174,88,108,234,463,11000,548712,9233,0,126,2003,552,571,0.002176197,2
2175,104,148,98,263,3000,24475416,72443,0,309,1996,324,10000,0.001725949,3
2176,60,91,38,377,625,8108247,9607,0,174,2006,464,10000,0.000525289,3
2177,23,91,7,875,12000,19348,2941,2,11,2009,3000,370,0.002401321,2
2178,673,183,98,2000,15000,330249062,371639,0,3018,2016,4000,197000,0.001500825,2
2179,86,109,41,748,997,61356221,19505,0,162,2007,826,10000,0.000750413,2
2180,423,106,1000,1000,19000,29997095,60926,5,302,2016,17000,23000,0.003451899,2
2181,264,92,30,309,941,49122319,47169,0,162,2012,459,17000,0.000525289,2
2182,73,89,18,226,658,66734992,23476,0,181,2003,257,858,0.000750413,1
2183,79,121,101,202,673,48068396,60573,0,248,1997,368,894,0.00120066,1
2184,81,126,80,225,668,90800000,126916,0,235,1984,641,10000,0.000450248,3
2185,291,153,446,154,523,119518352,188637,0,815,2005,405,11000,0.00120066,3
2186,222,107,36,118,283,127706877,142496,2,399,2007,142,10000,0.000450248,3
2187,181,99,11,762,19000,17266505,43764,1,291,2002,953,10000,0.001575867,2
2188,157,129,21000,283,495,48265581,261069,1,506,1997,294,25000,0.001951073,3
2189,85,150,98,401,597,4414535,30618,0,224,1996,591,10000,0.000975537,3
2190,40,82,33,475,744,17278980,48225,0,164,1998,503,10000,0.000975537,2
2191,125,91,31,50,874,16298046,22207,0,747,2005,613,10000,0.000900495,1
2192,57,123,36,631,10000,32051917,42315,0,140,1995,1000,10000,0.001425784,2
2193,39,96,6,38,206,5430822,8391,0,75,1992,192,10000,0.000450248,2
